id,school_id,entity_type,preferred_name,first_name,last_name,primary_email,email_status,phone_status,city,state,country,latitude,longitude,assigned_staff_id,do_not_solicit,deceased,deceased_date,record_source,record_created_at,record_updated_at
2953,1,individual,Saanvi Gill,Saanvi,Gill,saanvi.gill.0sir3wn@alumni.gcu.example,deliverable,available,West Northbridge,MA,United States,42.0906,-71.7831,,false,false,,crm_import,2023-02-28T13:00:00Z,2026-06-24T15:00:00Z
2954,1,individual,Farah Basu,Farah,Basu,farah.basu.1yx5mau@alumni.gcu.example,deliverable,inactive,Cambridge,MA,United States,42.3559,-71.1105,,false,false,,online,2025-05-13T13:00:00Z,2025-12-19T15:00:00Z
2955,1,individual,Lila Huang,Lila,Huang,lila.huang.1v7mvht@alumni.gcu.example,deliverable,inactive,,,,,,,false,false,,advancement_entry,2024-10-26T13:00:00Z,2025-11-19T15:00:00Z
2956,1,individual,Lucas Martinez,Lucas,Martinez,,missing,missing,Boston,MA,United States,42.4131,-71.0346,,false,true,2022-05-19,crm_import,2023-02-07T13:00:00Z,2026-07-15T15:00:00Z
2957,1,individual,Ezra Lee,Ezra,Lee,,missing,missing,London,,United Kingdom,51.5626,-0.2128,,false,false,,crm_import,2023-02-17T13:00:00Z,2026-05-26T15:00:00Z
2958,1,individual,Mason Foster,Mason,Foster,,missing,missing,Denver,CO,United States,39.7357,-104.9260,,false,false,,crm_import,2023-02-11T13:00:00Z,2024-09-14T15:00:00Z
2959,1,individual,Ximena Young,Ximena,Young,,missing,missing,,,,,,,false,false,,crm_import,2023-02-04T13:00:00Z,2025-10-04T15:00:00Z
2960,1,individual,Kieran Allen,Kieran,Allen,kieran.allen.0koztiu@alumni.gcu.example,deliverable,available,,,,,,,false,false,,online,2022-03-16T13:00:00Z,2025-11-02T15:00:00Z
2961,1,individual,Theo Cruz,Theo,Cruz,theo.cruz.15bktoi@alumni.gcu.example,deliverable,inactive,Cambridge,MA,United States,42.3682,-71.0905,,false,false,,crm_import,2025-04-13T13:00:00Z,2025-08-16T15:00:00Z
2962,1,individual,Claire Wilson,Claire,Wilson,,missing,available,Northbridge,MA,United States,42.0491,-71.6471,,false,false,,crm_import,2020-12-15T13:00:00Z,2025-09-29T15:00:00Z
2963,1,individual,Freya Garcia,Freya,Garcia,,missing,available,Denver,CO,United States,39.7013,-104.9956,,false,false,,crm_import,2024-01-08T13:00:00Z,2025-12-14T15:00:00Z
2964,1,individual,Gavin Choi,Gavin,Choi,gavin.choi.1g4svgs@alumni.gcu.example,deliverable,available,Philadelphia,PA,United States,39.9214,-75.1843,,false,false,,advancement_entry,2021-10-16T13:00:00Z,2025-04-24T15:00:00Z
2965,1,individual,Chloe Crawford,Chloe,Crawford,chloe.crawford.0wjukz4@alumni.gcu.example,deliverable,missing,Northbridge,MA,United States,,,,false,false,,crm_import,2023-02-26T13:00:00Z,2025-08-03T15:00:00Z
2966,1,individual,Jae Ali,Jae,Ali,,missing,available,,,,,,,false,false,,crm_import,2023-02-05T13:00:00Z,2026-02-11T15:00:00Z
2967,1,individual,Nora Harris,Nora,Harris,,missing,available,Northbridge,MA,United States,42.0452,-71.6616,,false,false,,crm_import,2023-02-14T13:00:00Z,2025-11-25T15:00:00Z
2968,1,individual,Bryce Anderson,Bryce,Anderson,,missing,available,Boston,MA,United States,,,,false,false,,crm_import,2023-05-10T13:00:00Z,2026-04-16T15:00:00Z
2969,1,individual,Maya Robinson,Maya,Robinson,maya.robinson.15ceo7d@alumni.gcu.example,deliverable,missing,Northbridge,MA,United States,42.0489,-71.6627,,false,false,,crm_import,2023-03-07T13:00:00Z,2024-11-25T15:00:00Z
2970,1,individual,Sara Jenkins,Sara,Jenkins,,missing,available,Philadelphia,PA,United States,39.9464,-75.1670,,false,false,,crm_import,2023-08-13T13:00:00Z,2026-02-18T15:00:00Z
2971,1,individual,Tyler Gomez,Tyler,Gomez,,missing,available,,,,,,,false,false,,crm_import,2023-05-26T13:00:00Z,2026-08-17T15:00:00Z
2972,1,individual,Carmen Diaz,Carmen,Diaz,,missing,missing,Denver,CO,United States,39.7463,-104.9642,,false,false,,crm_import,2023-03-03T13:00:00Z,2025-05-20T15:00:00Z
2973,1,individual,Priya Banks,Priya,Banks,priya.banks.1ak8uw8@alumni.gcu.example,deliverable,available,Stamford,CT,United States,41.0523,-73.5377,,false,false,,online,2021-10-24T13:00:00Z,2026-06-17T15:00:00Z
2974,1,individual,Aisha Gibson,Aisha,Gibson,,missing,missing,Singapore,,Singapore,1.3241,103.8408,,false,false,,crm_import,2023-02-22T13:00:00Z,2025-12-18T15:00:00Z
2975,1,individual,Will Jackson,Will,Jackson,will.jackson.01ze48d@alumni.gcu.example,inactive,available,,,,,,,false,false,,advancement_entry,2022-05-10T13:00:00Z,2024-09-28T15:00:00Z
2976,1,individual,Grace Larson,Grace,Larson,grace.larson.1404idi@alumni.gcu.example,deliverable,missing,New York,NY,United States,40.6563,-73.9720,,false,false,,advancement_entry,2025-08-27T13:00:00Z,2026-02-26T15:00:00Z
2977,1,individual,Beatrice Coleman,Beatrice,Coleman,,missing,available,,,,,,,false,false,,advancement_entry,2021-07-17T13:00:00Z,2025-07-10T15:00:00Z
2978,1,individual,Keira Barnes,Keira,Barnes,keira.barnes.1eg04cg@alumni.gcu.example,deliverable,missing,San Francisco,CA,United States,37.8156,-122.4081,,false,false,,online,2024-03-25T13:00:00Z,2026-06-17T15:00:00Z
2979,1,individual,Avery Banks,Avery,Banks,,missing,available,Denver,CO,United States,39.7098,-104.9966,,false,false,,crm_import,2023-03-13T13:00:00Z,2026-06-02T15:00:00Z
2980,1,individual,Xavier Parker,Xavier,Parker,,missing,missing,Atlanta,GA,United States,33.7598,-84.3287,,false,false,,crm_import,2020-04-21T13:00:00Z,2026-01-17T15:00:00Z
2981,1,individual,Yasmin Shah,Yasmin,Shah,,missing,available,Stamford,CT,United States,41.0655,-73.5275,,false,false,,crm_import,2023-02-23T13:00:00Z,2025-06-10T15:00:00Z
2982,1,individual,Nora Bailey,Nora,Bailey,,missing,available,,,,,,,false,false,,crm_import,2023-03-09T13:00:00Z,2026-02-04T15:00:00Z
2983,1,individual,Ravi Harris,Ravi,Harris,,missing,available,,,,,,,false,false,,crm_import,2023-01-26T13:00:00Z,2026-02-23T15:00:00Z
2984,1,individual,Nia Gray,Nia,Gray,,missing,missing,Northbridge,MA,United States,42.1244,-71.6614,,false,true,2014-07-10,crm_import,2025-04-26T13:00:00Z,2025-12-29T15:00:00Z
2985,1,individual,Samir Robinson,Samir,Robinson,,missing,available,San Francisco,CA,United States,37.7516,-122.3762,,false,false,,crm_import,2024-02-19T13:00:00Z,2025-11-29T15:00:00Z
2986,1,individual,Omar Chaudhry,Omar,Chaudhry,omar.chaudhry.1h3w6gq@alumni.gcu.example,deliverable,available,,,,,,,false,false,,online,2022-09-14T13:00:00Z,2026-04-21T15:00:00Z
2987,1,individual,Celia Torres,Celia,Torres,,missing,missing,Washington,DC,United States,38.9042,-76.9878,,false,false,,crm_import,2023-03-09T13:00:00Z,2024-10-22T15:00:00Z
2988,1,organization,Zoe Peterson Charitable Trust,,,,missing,inactive,Washington,DC,United States,38.9667,-77.0594,,false,false,,crm_import,2023-02-04T13:00:00Z,2025-02-23T15:00:00Z
2989,1,individual,Ursula Robinson,Ursula,Robinson,,missing,missing,Seattle,WA,United States,47.5653,-122.3067,,false,false,,crm_import,2023-03-08T13:00:00Z,2025-08-31T15:00:00Z
2990,1,individual,Dominic Crawford,Dominic,Crawford,,missing,missing,,,,,,,false,false,,crm_import,2023-03-25T13:00:00Z,2025-02-17T15:00:00Z
2991,1,individual,Carmen Miller,Carmen,Miller,carmen.miller.0v9e64t@alumni.gcu.example,deliverable,available,Cambridge,MA,United States,42.3629,-71.1206,,false,false,,crm_import,2023-02-11T13:00:00Z,2025-06-26T15:00:00Z
2992,1,individual,Tristan Ali,Tristan,Ali,,missing,available,Austin,TX,United States,30.2655,-97.8746,,false,false,,crm_import,2023-02-28T13:00:00Z,2026-02-12T15:00:00Z
2993,1,individual,Diego Ross,Diego,Ross,,missing,available,,,,,,,false,false,,crm_import,2023-01-26T13:00:00Z,2026-07-11T15:00:00Z
2994,1,individual,Gavin Ortiz,Gavin,Ortiz,gavin.ortiz.0slnhbd@alumni.gcu.example,deliverable,do_not_call,New York,NY,United States,40.6880,-74.0943,,false,false,,advancement_entry,2021-11-15T13:00:00Z,2026-03-01T15:00:00Z
2995,1,individual,Yara Connelly,Yara,Connelly,,missing,missing,Philadelphia,PA,United States,39.9547,-75.1868,,true,false,,crm_import,2020-11-29T13:00:00Z,2026-08-05T15:00:00Z
2996,1,individual,Micah Lewis,Micah,Lewis,micah.lewis.11as0qz@alumni.gcu.example,inactive,available,Washington,DC,United States,38.9057,-76.9990,,false,false,,crm_import,2023-02-28T13:00:00Z,2025-07-12T15:00:00Z
2997,1,individual,Zoe Howard,Zoe,Howard,,missing,available,,,,,,,false,false,,advancement_entry,2025-04-04T13:00:00Z,2025-11-24T15:00:00Z
2998,1,individual,Micah Reed,Micah,Reed,micah.reed.1qvbbiy@alumni.gcu.example,deliverable,available,Boston,MA,United States,42.3451,-71.0923,,false,false,,crm_import,2023-03-04T13:00:00Z,2025-01-25T15:00:00Z
2999,1,individual,Theo Green,Theo,Green,,missing,available,Northbridge,MA,United States,,,,false,false,,crm_import,2023-03-10T13:00:00Z,2025-12-29T15:00:00Z
3000,1,individual,Lila Johnson,Lila,Johnson,,missing,missing,New York,NY,United States,40.7425,-73.9845,,false,false,,advancement_entry,2026-03-07T13:00:00Z,2026-03-21T15:00:00Z
3001,1,individual,Jonah Garcia,Jonah,Garcia,jonah.garcia.0pexw7g@alumni.gcu.example,deliverable,missing,Cambridge,MA,United States,42.3796,-71.1137,,false,false,,crm_import,2020-12-15T13:00:00Z,2025-02-19T15:00:00Z
3002,1,individual,Freya Owens,Freya,Owens,,missing,missing,Newton,MA,United States,42.3371,-71.2282,,false,false,,crm_import,2023-11-16T13:00:00Z,2025-06-07T15:00:00Z
3003,1,individual,Yara Chang,Yara,Chang,,missing,available,Northbridge,MA,United States,42.0910,-71.7273,,false,false,,crm_import,2020-05-22T13:00:00Z,2026-06-10T15:00:00Z
3004,1,individual,Zoe Gibson,Zoe,Gibson,zoe.gibson.0qkt5ko@alumni.gcu.example,deliverable,available,Atlanta,GA,United States,33.7324,-84.3967,,false,false,,advancement_entry,2023-10-05T13:00:00Z,2026-01-05T15:00:00Z
3005,1,individual,Amara Patel,Amara,Patel,,missing,available,,,,,,,false,false,,crm_import,2021-10-05T13:00:00Z,2025-03-18T15:00:00Z
3006,1,individual,Reese Ellis,Reese,Ellis,,missing,missing,Atlanta,GA,United States,33.7276,-84.4041,,false,false,,advancement_entry,2023-03-13T13:00:00Z,2025-12-13T15:00:00Z
3007,1,individual,Eva Harris,Eva,Harris,eva.harris.1hd4n97@alumni.gcu.example,deliverable,do_not_call,Toronto,ON,Canada,43.6081,-79.3488,,false,false,,online,2025-07-23T13:00:00Z,2025-11-09T15:00:00Z
3008,1,individual,Cedric Marshall,Cedric,Marshall,cedric.marshall.0bp1nvs@alumni.gcu.example,deliverable,inactive,Denver,CO,United States,39.7516,-105.0136,,false,false,,crm_import,2023-02-02T13:00:00Z,2026-07-31T15:00:00Z
3009,1,individual,Isla Kaur,Isla,Kaur,isla.kaur.1ekr3f1@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.1056,-71.6182,1,false,false,,advancement_entry,2023-02-12T13:00:00Z,2025-06-23T15:00:00Z
3010,1,individual,Rafael Cruz,Rafael,Cruz,,missing,missing,,,,,,,false,false,,crm_import,2023-02-25T13:00:00Z,2025-06-23T15:00:00Z
3011,1,individual,Oscar Wilson,Oscar,Wilson,oscar.wilson.1xab7ph@alumni.gcu.example,deliverable,available,Brookline,MA,United States,42.3335,-71.1050,,false,false,,online,2021-04-28T13:00:00Z,2025-08-09T15:00:00Z
3012,1,individual,Sara Lee,Sara,Lee,,missing,missing,Northbridge,MA,United States,42.1109,-71.6631,,false,true,2019-07-02,crm_import,2023-02-13T13:00:00Z,2026-03-08T15:00:00Z
3013,1,organization,Hana Russell Family Foundation,,,,missing,available,Cedar Grove,MA,United States,42.0165,-71.5553,,false,false,,crm_import,2023-03-08T13:00:00Z,2025-05-26T15:00:00Z
3014,1,individual,Saanvi Banks,Saanvi,Banks,,missing,available,,,,,,,false,false,,crm_import,2020-02-25T13:00:00Z,2025-02-20T15:00:00Z
3015,1,individual,Kofi Martin,Kofi,Martin,kofi.martin.1uqchb6@alumni.gcu.example,deliverable,available,Boston,MA,United States,42.4034,-71.0296,,false,false,,crm_import,2023-02-22T13:00:00Z,2025-01-28T15:00:00Z
3016,1,individual,Bianca Bailey,Bianca,Bailey,,missing,missing,Northbridge,MA,United States,42.0671,-71.6987,,false,true,2010-12-13,crm_import,2020-01-03T13:00:00Z,2025-05-05T15:00:00Z
3017,1,individual,Freya Boyd,Freya,Boyd,,missing,available,,,,,,,false,false,,crm_import,2023-02-28T13:00:00Z,2026-01-24T15:00:00Z
3018,1,individual,Georgia Collins,Georgia,Collins,georgia.collins.0w7g2gp@alumni.gcu.example,deliverable,missing,Washington,DC,United States,38.9304,-77.0793,,false,false,,advancement_entry,2025-05-12T13:00:00Z,2025-09-05T15:00:00Z
3019,1,individual,Xavier Mitchell,Xavier,Mitchell,,missing,available,Northbridge,MA,United States,42.0712,-71.6639,,false,false,,crm_import,2023-02-24T13:00:00Z,2026-08-02T15:00:00Z
3020,1,individual,Liam Torres,Liam,Torres,,missing,missing,New York,NY,United States,40.7178,-74.0893,,false,false,,crm_import,2025-01-30T13:00:00Z,2026-04-27T15:00:00Z
3021,1,individual,Harper Jackson,Harper,Jackson,,missing,missing,Atlanta,GA,United States,33.7755,-84.3927,,false,false,,crm_import,2023-02-26T13:00:00Z,2025-05-04T15:00:00Z
3022,1,individual,Kofi Patel,Kofi,Patel,,missing,missing,Austin,TX,United States,30.2334,-97.8502,,false,true,2023-10-10,crm_import,2023-03-06T13:00:00Z,2025-09-10T15:00:00Z
3023,1,individual,Kieran Flores,Kieran,Flores,kieran.flores.1uv2r2p@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,online,2021-09-26T13:00:00Z,2025-12-17T15:00:00Z
3024,1,individual,Leah Foster,Leah,Foster,leah.foster.049hwxm@alumni.gcu.example,deliverable,available,Quincy,MA,United States,42.2229,-70.9972,,false,false,,crm_import,2024-04-18T13:00:00Z,2026-06-07T15:00:00Z
3025,1,individual,Samir Powell,Samir,Powell,,missing,missing,London,,United Kingdom,51.5408,-0.2137,,false,true,2014-12-23,crm_import,2023-03-06T13:00:00Z,2025-02-04T15:00:00Z
3026,1,individual,Lena McCarthy,Lena,McCarthy,lena.mccarthy.0f53hu2@alumni.gcu.example,deliverable,available,New York,NY,United States,40.6817,-74.0006,,true,false,,online,2024-08-16T13:00:00Z,2025-05-09T15:00:00Z
3027,1,individual,Sara Atkinson,Sara,Atkinson,sara.atkinson.1fb3nz4@alumni.gcu.example,inactive,missing,,,,,,,false,false,,crm_import,2025-04-22T13:00:00Z,2026-01-18T15:00:00Z
3028,1,individual,Paige Burke,Paige,Burke,paige.burke.0fxa2l5@alumni.gcu.example,deliverable,available,New York,NY,United States,40.7763,-73.9819,,false,false,,online,2022-09-28T13:00:00Z,2026-06-15T15:00:00Z
3029,1,individual,Hugo Clark,Hugo,Clark,,missing,available,Northbridge,MA,United States,42.0999,-71.6383,,false,false,,crm_import,2023-09-18T13:00:00Z,2025-01-15T15:00:00Z
3030,1,individual,Vivian Gupta,Vivian,Gupta,vivian.gupta.1n8bl21@alumni.gcu.example,deliverable,available,Cambridge,MA,United States,42.3785,-71.0916,,false,false,,online,2026-07-01T13:00:00Z,2026-08-25T15:00:00Z
3031,1,individual,Isla Ali,Isla,Ali,isla.ali.1i19ly1@alumni.gcu.example,deliverable,missing,West Northbridge,MA,United States,42.0697,-71.7746,,false,false,,advancement_entry,2026-04-02T13:00:00Z,2026-04-17T15:00:00Z
3032,1,individual,Felix Allen,Felix,Allen,,missing,available,,,,,,,false,false,,crm_import,2023-03-08T13:00:00Z,2026-08-10T15:00:00Z
3033,1,individual,Jordan Atkinson,Jordan,Atkinson,jordan.atkinson.0a7sod0@alumni.gcu.example,deliverable,missing,Austin,TX,United States,30.2116,-97.7141,,false,false,,crm_import,2023-02-28T13:00:00Z,2026-01-18T15:00:00Z
3034,1,individual,Dylan Flores,Dylan,Flores,,missing,do_not_call,Washington,DC,United States,38.9270,-77.0801,,false,false,,crm_import,2023-03-03T13:00:00Z,2024-12-04T15:00:00Z
3035,1,organization,Felix Howard Corporate Foundation,,,,missing,do_not_call,West Northbridge,MA,United States,42.0986,-71.7460,1,false,false,,crm_import,2024-11-22T13:00:00Z,2025-05-20T15:00:00Z
3036,1,individual,Priya Carter,Priya,Carter,priya.carter.0gr89wo@alumni.gcu.example,deliverable,available,Denver,CO,United States,39.7481,-105.0158,,false,false,,online,2025-08-02T13:00:00Z,2026-06-03T15:00:00Z
3037,1,individual,Jasmine Gonzalez,Jasmine,Gonzalez,,missing,available,San Francisco,CA,United States,37.7626,-122.4422,,false,false,,crm_import,2023-02-19T13:00:00Z,2026-07-02T15:00:00Z
3038,1,individual,Aiden Inoue,Aiden,Inoue,aiden.inoue.02g55sj@alumni.gcu.example,deliverable,inactive,Cambridge,MA,United States,42.3626,-71.1116,,false,false,,online,2025-04-25T13:00:00Z,2025-12-19T15:00:00Z
3039,1,individual,Omar Lin,Omar,Lin,omar.lin.01kogrt@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0790,-71.6276,,false,false,,online,2024-07-20T13:00:00Z,2026-06-05T15:00:00Z
3040,1,organization,Adrian Carter Community Foundation,,,contact.040gc5t@organizations.gcu.example,deliverable,available,Denver,CO,United States,39.7169,-104.9861,,false,false,,crm_import,2020-10-13T13:00:00Z,2024-10-20T15:00:00Z
3041,1,individual,Gabriel Boyd,Gabriel,Boyd,,missing,available,New York,NY,United States,,,,false,false,,crm_import,2023-02-20T13:00:00Z,2024-10-22T15:00:00Z
3042,1,individual,Orion Hall,Orion,Hall,,missing,available,Northbridge,MA,United States,42.1035,-71.6723,,false,false,,crm_import,2024-10-18T13:00:00Z,2024-12-04T15:00:00Z
3043,1,individual,Amir Harris,Amir,Harris,,missing,available,Cedar Grove,MA,United States,42.0065,-71.5596,,false,false,,crm_import,2023-02-04T13:00:00Z,2024-10-28T15:00:00Z
3044,1,individual,Elijah Carter,Elijah,Carter,,missing,available,,,,,,,false,false,,crm_import,2023-06-23T13:00:00Z,2025-12-30T15:00:00Z
3045,1,individual,Leah Lopez,Leah,Lopez,leah.lopez.16ki7pb@alumni.gcu.example,deliverable,available,New York,NY,United States,40.7061,-74.0535,,false,false,,crm_import,2019-03-25T13:00:00Z,2025-07-11T15:00:00Z
3046,1,individual,Diego Daniels,Diego,Daniels,diego.daniels.06iyi2x@alumni.gcu.example,deliverable,available,Singapore,,Singapore,1.2967,103.8427,,false,false,,crm_import,2023-03-08T13:00:00Z,2025-10-15T15:00:00Z
3047,1,individual,Elliot Diaz,Elliot,Diaz,,missing,available,Toronto,ON,Canada,43.6766,-79.3669,,false,false,,crm_import,2024-10-01T13:00:00Z,2025-01-13T15:00:00Z
3048,1,individual,Akira Atkinson,Akira,Atkinson,,missing,available,New York,NY,United States,40.7350,-73.9962,,false,false,,crm_import,2024-07-31T13:00:00Z,2024-11-24T15:00:00Z
3049,1,individual,Rohan O'Brien,Rohan,O'Brien,,missing,available,Northbridge,MA,United States,42.0615,-71.6317,,false,false,,crm_import,2023-02-09T13:00:00Z,2026-04-28T15:00:00Z
3050,1,individual,Mason Chambers,Mason,Chambers,mason.chambers.05r7456@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2023-02-04T13:00:00Z,2024-10-16T15:00:00Z
3051,1,individual,Finn Gordon,Finn,Gordon,finn.gordon.10hvvfc@alumni.gcu.example,deliverable,inactive,Boston,MA,United States,42.4057,-71.1417,,false,false,,online,2023-08-24T13:00:00Z,2026-08-07T15:00:00Z
3052,1,individual,Eva Wilson,Eva,Wilson,eva.wilson.0iw4n3i@alumni.gcu.example,deliverable,inactive,,,,,,,false,false,,online,2023-10-08T13:00:00Z,2026-08-06T15:00:00Z
3053,1,individual,Chloe Brown,Chloe,Brown,chloe.brown.1ld6sc2@alumni.gcu.example,deliverable,available,Boston,MA,United States,42.3579,-70.9970,,false,false,,crm_import,2024-09-14T13:00:00Z,2025-04-14T15:00:00Z
3054,1,individual,Cedric Evans,Cedric,Evans,cedric.evans.1b52n55@alumni.gcu.example,deliverable,available,San Francisco,CA,United States,37.7760,-122.4570,,false,false,,crm_import,2023-02-02T13:00:00Z,2025-11-13T15:00:00Z
3055,1,individual,Zara Atkinson,Zara,Atkinson,,missing,missing,Atlanta,GA,United States,33.7296,-84.4521,,false,true,2016-10-28,online,2021-10-01T13:00:00Z,2025-09-19T15:00:00Z
3056,1,individual,Pablo Black,Pablo,Black,,missing,missing,Washington,DC,United States,38.9280,-77.0518,,false,false,,crm_import,2019-07-26T13:00:00Z,2025-01-01T15:00:00Z
3057,1,individual,Kofi Das,Kofi,Das,,missing,available,,,,,,,false,false,,crm_import,2022-06-08T13:00:00Z,2024-12-12T15:00:00Z
3058,1,individual,Isaac Fleming,Isaac,Fleming,,missing,available,Denver,CO,United States,39.7229,-105.0764,,false,false,,crm_import,2022-11-30T13:00:00Z,2024-12-16T15:00:00Z
3059,1,individual,Finn Nguyen,Finn,Nguyen,finn.nguyen.1jkla80@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,online,2022-03-14T13:00:00Z,2026-03-17T15:00:00Z
3060,1,individual,Mohammed Kim,Mohammed,Kim,,missing,available,Atlanta,GA,United States,33.7517,-84.3787,,false,false,,crm_import,2023-02-05T13:00:00Z,2025-03-26T15:00:00Z
3061,1,individual,Grace Fleming,Grace,Fleming,,missing,missing,Somerville,MA,United States,42.3953,-71.1002,,false,false,,advancement_entry,2023-07-12T13:00:00Z,2025-02-23T15:00:00Z
3062,1,individual,Bianca Thompson,Bianca,Thompson,,missing,missing,Philadelphia,PA,United States,39.9631,-75.1571,,false,false,,crm_import,2023-03-11T13:00:00Z,2024-12-22T15:00:00Z
3063,1,individual,Esme Scott,Esme,Scott,esme.scott.15ranso@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0886,-71.5939,,false,false,,online,2021-11-14T13:00:00Z,2025-05-15T15:00:00Z
3064,1,individual,Tomas Bailey,Tomas,Bailey,tomas.bailey.0uny3gk@alumni.gcu.example,deliverable,missing,White Plains,NY,United States,41.0076,-73.7511,,false,false,,crm_import,2023-03-15T13:00:00Z,2025-11-23T15:00:00Z
3065,1,individual,Simon Nguyen,Simon,Nguyen,simon.nguyen.02m971g@alumni.gcu.example,deliverable,missing,Atlanta,GA,United States,33.7274,-84.3950,,false,false,,crm_import,2023-03-02T13:00:00Z,2025-06-02T15:00:00Z
3066,1,individual,Ada Boyd,Ada,Boyd,,missing,do_not_call,Northbridge,MA,United States,,,,false,false,,crm_import,2023-03-04T13:00:00Z,2025-05-22T15:00:00Z
3067,1,individual,Lucia Hill,Lucia,Hill,,missing,available,,,,,,,false,false,,crm_import,2024-06-02T13:00:00Z,2024-09-12T15:00:00Z
3068,1,individual,Mateo Martin,Mateo,Martin,,missing,missing,Northbridge,MA,United States,42.0886,-71.6660,,false,false,,crm_import,2023-02-02T13:00:00Z,2025-05-25T15:00:00Z
3069,1,individual,Kai Marshall,Kai,Marshall,,missing,missing,Northbridge,MA,United States,42.1067,-71.6600,,false,false,,crm_import,2021-12-25T13:00:00Z,2025-11-13T15:00:00Z
3070,1,individual,Simon Ford,Simon,Ford,,missing,missing,Millbrook,MA,United States,42.1885,-71.5804,,false,false,,crm_import,2019-09-26T13:00:00Z,2024-11-29T15:00:00Z
3071,1,individual,Simon Carter,Simon,Carter,simon.carter.1slfs37@alumni.gcu.example,deliverable,available,West Northbridge,MA,United States,42.1008,-71.8101,,false,false,,crm_import,2023-03-01T13:00:00Z,2025-04-22T15:00:00Z
3072,1,individual,Samir Daniels,Samir,Daniels,samir.daniels.0ma4cvn@alumni.gcu.example,do_not_email,available,,,,,,,false,false,,crm_import,2023-03-14T13:00:00Z,2024-12-09T15:00:00Z
3073,1,individual,Aria Hernandez,Aria,Hernandez,,missing,available,Boston,MA,United States,42.3465,-71.0668,,false,false,,crm_import,2023-02-09T13:00:00Z,2025-08-03T15:00:00Z
3074,1,individual,Carmen Graham,Carmen,Graham,carmen.graham.0ivthz9@alumni.gcu.example,deliverable,missing,Cambridge,MA,United States,42.3788,-71.1142,,false,false,,crm_import,2023-02-26T13:00:00Z,2025-10-10T15:00:00Z
3075,1,individual,Zion Banks,Zion,Banks,,missing,available,Brookline,MA,United States,,,,false,false,,crm_import,2022-12-22T13:00:00Z,2024-11-13T15:00:00Z
3076,1,individual,Kevin Edwards,Kevin,Edwards,kevin.edwards.19rsqff@alumni.gcu.example,deliverable,missing,Boston,MA,United States,42.3284,-71.0949,,false,false,,online,2024-04-17T13:00:00Z,2025-09-09T15:00:00Z
3077,1,individual,Micah O'Brien,Micah,O'Brien,,missing,available,New York,NY,United States,40.6898,-73.9349,,false,false,,crm_import,2024-09-02T13:00:00Z,2025-02-03T15:00:00Z
3078,1,individual,Xavier Patel,Xavier,Patel,xavier.patel.0984ch6@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2023-03-09T13:00:00Z,2025-03-14T15:00:00Z
3079,1,individual,Marcus Scott,Marcus,Scott,marcus.scott.013zy6f@alumni.gcu.example,deliverable,available,Northbridge,MA,United States,42.0338,-71.6698,,false,false,,online,2021-09-06T13:00:00Z,2026-07-14T15:00:00Z
3080,1,individual,Leah Garcia,Leah,Garcia,leah.garcia.09rilse@alumni.gcu.example,deliverable,available,West Northbridge,MA,United States,42.1282,-71.8002,,false,false,,crm_import,2023-02-14T13:00:00Z,2026-05-01T15:00:00Z
3081,1,individual,Natalie Jackson,Natalie,Jackson,natalie.jackson.0nkhzux@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,crm_import,2023-03-01T13:00:00Z,2026-04-22T15:00:00Z
3082,1,individual,Hope King,Hope,King,hope.king.0psesga@alumni.gcu.example,deliverable,available,Cambridge,MA,United States,42.3785,-71.0877,,false,false,,crm_import,2023-03-05T13:00:00Z,2025-04-22T15:00:00Z
3083,1,individual,Lucia Kumar,Lucia,Kumar,,missing,available,Boston,MA,United States,42.3883,-71.1127,,false,false,,crm_import,2023-02-13T13:00:00Z,2025-05-30T15:00:00Z
3084,1,individual,Jonah Fleming,Jonah,Fleming,jonah.fleming.0p6lwie@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,crm_import,2023-12-16T13:00:00Z,2026-07-09T15:00:00Z
3085,1,individual,Camila Patel,Camila,Patel,camila.patel.1rx4dtx@alumni.gcu.example,deliverable,available,,,,,,,false,false,,crm_import,2021-06-22T13:00:00Z,2025-05-06T15:00:00Z
3086,1,individual,Sienna Martinez,Sienna,Martinez,sienna.martinez.088crsw@alumni.gcu.example,deliverable,missing,,,,,,,false,false,,crm_import,2024-09-28T13:00:00Z,2025-03-18T15:00:00Z
3087,1,individual,Dev Hernandez,Dev,Hernandez,dev.hernandez.1lz30mb@alumni.gcu.example,inactive,missing,Northbridge,MA,United States,42.0588,-71.6718,,false,false,,crm_import,2023-02-14T13:00:00Z,2026-05-01T15:00:00Z
3088,1,individual,Ben Larson,Ben,Larson,,missing,available,Jersey City,NJ,United States,40.7124,-74.0615,,false,false,,crm_import,2023-02-08T13:00:00Z,2025-09-21T15:00:00Z
